licentiate_id,work_id,hire_rate
407,16036,0.0
421,16036,0.0
463,16036,0.0
466,16036,0.0
472,16036,0.0
263,16038,0.0
281,16038,0.0
289,16038,0.0
292,16038,0.0
297,16038,0.0
298,16038,0.0
303,16038,0.0
304,16038,0.0
305,16038,0.0
317,16038,0.0
322,16038,0.0
330,16038,0.0
337,16038,0.0
357,16038,0.0
378,16038,0.0
384,16038,0.0
393,16038,0.0
394,16038,0.0
395,16038,0.0
401,16038,0.0
542,16038,0.0
544,16038,0.0
979,16038,0.0
1001,16038,0.0
1184,16038,0.0
1222,16038,0.0
1225,16038,0.0
1228,16038,0.0
1273,16038,0.0
1509,16038,0.0
1976,16038,0.0
28,16048,0.0
281,16048,0.0
285,16048,0.0
292,16048,0.0
296,16048,0.0
297,16048,0.0
334,16048,0.0
341,16048,0.0
347,16048,0.0
364,16048,0.0
368,16048,0.0
385,16048,0.0
386,16048,0.0
407,16048,0.0
421,16048,0.0
544,16048,0.0
105,16053,0.0
106,16053,0.0
135,16053,0.0
139,16053,0.0
201,16053,0.0
281,16053,0.0
285,16053,0.0
286,16053,0.0
292,16053,0.0
297,16053,0.0
298,16053,0.0
301,16053,0.0
303,16053,0.0
315,16053,0.0
318,16053,0.0
322,16053,0.0
326,16053,0.0
334,16053,0.0
341,16053,0.0
342,16053,0.0
367,16053,0.0
368,16053,0.0
386,16053,0.0
392,16053,0.0
394,16053,0.0
395,16053,0.0
398,16053,0.0
405,16053,0.0
517,16053,0.0
531,16053,0.0
532,16053,0.0
536,16053,0.0
539,16053,0.0
542,16053,0.0
543,16053,0.0
544,16053,0.0
629,16053,0.0
1000,16053,0.0
1023,16053,0.0
1184,16053,0.0
297,16104,0.0
297,16106,0.0
301,16106,0.0
303,16106,0.0
306,16106,0.0
317,16106,0.0
318,16106,0.0
322,16106,0.0
534,16106,0.0
539,16106,0.0
297,16107,0.0
363,16107,0.0
364,16107,0.0
297,16116,0.0
363,16116,0.0
368,16116,0.0
421,16116,0.0
519,16116,0.0
297,16138,0.0
326,16138,0.0
337,16138,0.0
366,16138,0.0
385,16138,0.0
387,16138,0.0
297,16176,0.0
158,16205,0.0
297,16205,0.0
385,16205,0.0
386,16205,0.0
395,16205,0.0
421,16205,0.0
445,16205,0.0
454,16205,0.0
463,16205,0.0
472,16205,0.0
475,16205,0.0
478,16205,0.0
479,16205,0.0
480,16205,0.0
483,16205,0.0
542,16205,0.0
297,16250,0.0
386,16250,0.0
105,16269,0.0
168,16269,0.0
297,16269,0.0
297,16280,0.0
368,16280,0.0
373,16280,0.0
297,16291,0.0
368,16291,0.0
297,16306,0.0
364,16306,0.0
297,16322,0.0
48,16351,0.0
59,16351,0.0
71,16351,0.0
74,16351,0.0
104,16351,0.0
105,16351,0.0
139,16351,0.0
281,16351,0.0
283,16351,0.0
284,16351,0.0
285,16351,0.0
287,16351,0.0
288,16351,0.0
289,16351,0.0
290,16351,0.0
291,16351,0.0
292,16351,0.0
296,16351,0.0
297,16351,0.0
298,16351,0.0
326,16351,0.0
334,16351,0.0
337,16351,0.0
341,16351,0.0
356,16351,0.0
360,16351,0.0
366,16351,0.0
368,16351,0.0
383,16351,0.0
385,16351,0.0
386,16351,0.0
392,16351,0.0
394,16351,0.0
395,16351,0.0
400,16351,0.0
412,16351,0.0
421,16351,0.0
463,16351,0.0
478,16351,0.0
486,16351,0.0
517,16351,0.0
519,16351,0.0
532,16351,0.0
534,16351,0.0
535,16351,0.0
539,16351,0.0
541,16351,0.0
542,16351,0.0
544,16351,0.0
297,16359,0.0
431,16359,0.0
483,16359,0.0
207,16362,0.0
210,16362,0.0
297,16362,0.0
303,16362,0.0
341,16362,0.0
297,16372,0.0
303,16372,0.0
356,16372,0.0
364,16372,0.0
368,16372,0.0
394,16372,0.0
395,16372,0.0
400,16372,0.0
542,16372,0.0
281,16382,0.0
297,16382,0.0
386,16382,0.0
105,16404,0.0
207,16404,0.0
281,16404,0.0
288,16404,0.0
292,16404,0.0
297,16404,0.0
298,16404,0.0
337,16404,0.0
385,16404,0.0
386,16404,0.0
407,16404,0.0
411,16404,0.0
412,16404,0.0
416,16404,0.0
421,16404,0.0
423,16404,0.0
425,16404,0.0
426,16404,0.0
431,16404,0.0
436,16404,0.0
445,16404,0.0
454,16404,0.0
461,16404,0.0
462,16404,0.0
463,16404,0.0
466,16404,0.0
470,16404,0.0
472,16404,0.0
473,16404,0.0
478,16404,0.0
479,16404,0.0
483,16404,0.0
544,16404,0.0
297,16437,0.0
105,16446,0.0
106,16446,0.0
139,16446,0.0
189,16446,0.0
192,16446,0.0
201,16446,0.0
210,16446,0.0
288,16446,0.0
292,16446,0.0
297,16446,0.0
298,16446,0.0
303,16446,0.0
334,16446,0.0
356,16446,0.0
364,16446,0.0
366,16446,0.0
383,16446,0.0
385,16446,0.0
386,16446,0.0
407,16446,0.0
411,16446,0.0
425,16446,0.0
431,16446,0.0
436,16446,0.0
445,16446,0.0
454,16446,0.0
461,16446,0.0
463,16446,0.0
466,16446,0.0
472,16446,0.0
478,16446,0.0
483,16446,0.0
516,16446,0.0
542,16446,0.0
544,16446,0.0
1189,16446,0.0
1606,16446,0.0
297,16464,0.0
106,16478,0.0
279,16478,0.0
291,16478,0.0
292,16478,0.0
297,16478,0.0
298,16478,0.0
330,16478,0.0
421,16478,0.0
491,16478,0.0
515,16478,0.0
519,16478,0.0
544,16478,0.0
297,16486,0.0
386,16486,0.0
466,16486,0.0
297,16495,0.0
542,16495,0.0
544,16495,0.0
105,16500,0.0
297,16500,0.0
413,16500,0.0
368,16521,0.0
297,16525,0.0
542,16525,0.0
544,16525,0.0
16,16547,0.0
53,16547,0.0
59,16547,0.0
74,16547,0.0
89,16547,0.0
90,16547,0.0
99,16547,0.0
105,16547,0.0
106,16547,0.0
189,16547,0.0
201,16547,0.0
210,16547,0.0
233,16547,0.0
259,16547,0.0
266,16547,0.0
283,16547,0.0
286,16547,0.0
289,16547,0.0
290,16547,0.0
291,16547,0.0
292,16547,0.0
296,16547,0.0
297,16547,0.0
298,16547,0.0
303,16547,0.0
306,16547,0.0
326,16547,0.0
329,16547,0.0
330,16547,0.0
334,16547,0.0
336,16547,0.0
337,16547,0.0
338,16547,0.0
341,16547,0.0
368,16547,0.0
373,16547,0.0
384,16547,0.0
386,16547,0.0
524,16547,0.0
533,16547,0.0
535,16547,0.0
542,16547,0.0
544,16547,0.0
1189,16547,0.0
1213,16547,0.0
1240,16547,0.0
1330,16547,0.0
297,16578,0.0
386,16578,0.0
423,16578,0.0
426,16578,0.0
445,16578,0.0
463,16578,0.0
469,16578,0.0
478,16578,0.0
480,16578,0.0
485,16578,0.0
281,16589,0.0
297,16589,0.0
297,16634,0.0
298,16634,0.0
364,16634,0.0
297,16650,0.0
297,16657,0.0
1,16697,0.0
19,16697,0.0
101,16697,0.0
105,16697,0.0
139,16697,0.0
196,16697,0.0
199,16697,0.0
265,16697,0.0
281,16697,0.0
287,16697,0.0
290,16697,0.0
292,16697,0.0
297,16697,0.0
298,16697,0.0
334,16697,0.0
356,16697,0.0
366,16697,0.0
384,16697,0.0
385,16697,0.0
386,16697,0.0
393,16697,0.0
394,16697,0.0
395,16697,0.0
421,16697,0.0
457,16697,0.0
462,16697,0.0
467,16697,0.0
474,16697,0.0
475,16697,0.0
479,16697,0.0
481,16697,0.0
482,16697,0.0
491,16697,0.0
519,16697,0.0
534,16697,0.0
544,16697,0.0
602,16697,0.0
1069,16697,0.0
1398,16697,0.0
1435,16697,0.0
27,16753,0.0
28,16753,0.0
33,16753,0.0
37,16753,0.0
40,16753,0.0
41,16753,0.0
48,16753,0.0
76,16753,0.0
89,16753,0.0
101,16753,0.0
105,16753,0.0
126,16753,0.0
135,16753,0.0
139,16753,0.0
190,16753,0.0
196,16753,0.0
201,16753,0.0
210,16753,0.0
236,16753,0.0
248,16753,0.0
266,16753,0.0
281,16753,0.0
283,16753,0.0
284,16753,0.0
287,16753,0.0
288,16753,0.0
290,16753,0.0
292,16753,0.0
297,16753,0.0
298,16753,0.0
301,16753,0.0
303,16753,0.0
304,16753,0.0
318,16753,0.0
330,16753,0.0
334,16753,0.0
368,16753,0.0
385,16753,0.0
386,16753,0.0
393,16753,0.0
394,16753,0.0
395,16753,0.0
400,16753,0.0
421,16753,0.0
463,16753,0.0
519,16753,0.0
542,16753,0.0
544,16753,0.0
5,16761,0.0
57,16761,0.0
297,16761,0.0
303,16761,0.0
461,16761,0.0
463,16761,0.0
478,16761,0.0
281,16796,0.0
283,16796,0.0
284,16796,0.0
289,16796,0.0
290,16796,0.0
291,16796,0.0
292,16796,0.0
297,16796,0.0
303,16796,0.0
334,16796,0.0
338,16796,0.0
341,16796,0.0
356,16796,0.0
357,16796,0.0
360,16796,0.0
363,16796,0.0
384,16796,0.0
385,16796,0.0
386,16796,0.0
421,16796,0.0
425,16796,0.0
478,16796,0.0
542,16796,0.0
544,16796,0.0
281,16800,0.0
283,16800,0.0
284,16800,0.0
286,16800,0.0
288,16800,0.0
289,16800,0.0
297,16800,0.0
298,16800,0.0
301,16800,0.0
302,16800,0.0
303,16800,0.0
304,16800,0.0
305,16800,0.0
315,16800,0.0
316,16800,0.0
317,16800,0.0
318,16800,0.0
322,16800,0.0
323,16800,0.0
326,16800,0.0
334,16800,0.0
336,16800,0.0
347,16800,0.0
364,16800,0.0
368,16800,0.0
385,16800,0.0
386,16800,0.0
394,16800,0.0
395,16800,0.0
412,16800,0.0
421,16800,0.0
463,16800,0.0
480,16800,0.0
106,16804,0.0
139,16804,0.0
189,16804,0.0
190,16804,0.0
290,16804,0.0
297,16804,0.0
329,16804,0.0
385,16804,0.0
463,16804,0.0
468,16804,0.0
484,16804,0.0
486,16804,0.0
524,16804,0.0
1213,16804,0.0
1222,16804,0.0
1226,16804,0.0
1234,16804,0.0
1690,16804,0.0
297,16810,0.0
386,16810,0.0
27,16837,0.0
71,16837,0.0
281,16837,0.0
292,16837,0.0
297,16837,0.0
334,16837,0.0
341,16837,0.0
342,16837,0.0
345,16837,0.0
385,16837,0.0
386,16837,0.0
393,16837,0.0
394,16837,0.0
395,16837,0.0
421,16837,0.0
478,16837,0.0
515,16837,0.0
524,16837,0.0
101,16848,0.0
281,16848,0.0
288,16848,0.0
292,16848,0.0
297,16848,0.0
302,16848,0.0
303,16848,0.0
334,16848,0.0
356,16848,0.0
364,16848,0.0
368,16848,0.0
373,16848,0.0
385,16848,0.0
393,16848,0.0
394,16848,0.0
395,16848,0.0
401,16848,0.0
463,16848,0.0
542,16848,0.0
105,16868,0.0
106,16868,0.0
135,16868,0.0
139,16868,0.0
167,16868,0.0
210,16868,0.0
284,16868,0.0
297,16868,0.0
330,16868,0.0
368,16868,0.0
386,16868,0.0
400,16868,0.0
466,16868,0.0
478,16868,0.0
483,16868,0.0
485,16868,0.0
519,16868,0.0
542,16868,0.0
544,16868,0.0
1685,16868,0.0
1760,16868,0.0
1917,16868,0.0
281,16873,0.0
284,16873,0.0
287,16873,0.0
288,16873,0.0
291,16873,0.0
292,16873,0.0
297,16873,0.0
400,16873,0.0
297,16875,0.0
463,16875,0.0
297,16876,0.0
209,16885,0.0
210,16885,0.0
297,16885,0.0
301,16885,0.0
356,16885,0.0
359,16885,0.0
90,16970,0.0
281,16970,0.0
290,16970,0.0
297,16970,0.0
298,16970,0.0
303,16970,0.0
326,16970,0.0
334,16970,0.0
337,16970,0.0
338,16970,0.0
364,16970,0.0
385,16970,0.0
386,16970,0.0
392,16970,0.0
393,16970,0.0
394,16970,0.0
395,16970,0.0
405,16970,0.0
406,16970,0.0
519,16970,0.0
542,16970,0.0
544,16970,0.0
281,17044,0.0
282,17044,0.0
297,17054,0.0
28,17080,0.0
41,17080,0.0
297,17080,0.0
297,17086,0.0
364,17086,0.0
368,17086,0.0
519,17086,0.0
288,17089,0.0
297,17089,0.0
368,17089,0.0
385,17089,0.0
386,17089,0.0
392,17089,0.0
393,17089,0.0
478,17089,0.0
483,17089,0.0
519,17089,0.0
105,17096,0.0
281,17096,0.0
292,17096,0.0
297,17096,0.0
298,17096,0.0
300,17096,0.0
301,17096,0.0
303,17096,0.0
326,17096,0.0
337,17096,0.0
338,17096,0.0
345,17096,0.0
353,17096,0.0
364,17096,0.0
368,17096,0.0
385,17096,0.0
386,17096,0.0
394,17096,0.0
401,17096,0.0
519,17096,0.0
543,17096,0.0
297,17101,0.0
356,17101,0.0
386,17101,0.0
478,17101,0.0
483,17101,0.0
485,17101,0.0
297,17104,0.0
463,17104,0.0
90,17130,0.0
105,17130,0.0
139,17130,0.0
150,17130,0.0
167,17130,0.0
168,17130,0.0
201,17130,0.0
210,17130,0.0
236,17130,0.0
259,17130,0.0
283,17130,0.0
286,17130,0.0
292,17130,0.0
297,17130,0.0
298,17130,0.0
301,17130,0.0
303,17130,0.0
304,17130,0.0
306,17130,0.0
310,17130,0.0
318,17130,0.0
322,17130,0.0
330,17130,0.0
334,17130,0.0
360,17130,0.0
363,17130,0.0
364,17130,0.0
385,17130,0.0
386,17130,0.0
392,17130,0.0
469,17130,0.0
483,17130,0.0
513,17130,0.0
517,17130,0.0
519,17130,0.0
531,17130,0.0
542,17130,0.0
544,17130,0.0
877,17130,0.0
911,17130,0.0
1181,17130,0.0
1184,17130,0.0
1204,17130,0.0
1761,17130,0.0
1854,17130,0.0
297,17187,0.0
495,17187,0.0
510,17187,0.0
516,17187,0.0
28,17208,0.0
33,17208,0.0
41,17208,0.0
48,17208,0.0
73,17208,0.0
87,17208,0.0
105,17208,0.0
106,17208,0.0
135,17208,0.0
167,17208,0.0
189,17208,0.0
281,17208,0.0
287,17208,0.0
288,17208,0.0
289,17208,0.0
291,17208,0.0
292,17208,0.0
297,17208,0.0
303,17208,0.0
304,17208,0.0
306,17208,0.0
317,17208,0.0
322,17208,0.0
334,17208,0.0
345,17208,0.0
356,17208,0.0
360,17208,0.0
385,17208,0.0
394,17208,0.0
421,17208,0.0
484,17208,0.0
502,17208,0.0
517,17208,0.0
519,17208,0.0
524,17208,0.0
542,17208,0.0
544,17208,0.0
1023,17208,0.0
1184,17208,0.0
1187,17208,0.0
1189,17208,0.0
1190,17208,0.0
1192,17208,0.0
1490,17208,0.0
1903,17208,0.0
1935,17208,0.0
1937,17208,0.0
1976,17208,0.0
297,17221,0.0
401,17221,0.0
16,17247,0.0
48,17247,0.0
52,17247,0.0
89,17247,0.0
105,17247,0.0
106,17247,0.0
107,17247,0.0
139,17247,0.0
196,17247,0.0
201,17247,0.0
281,17247,0.0
286,17247,0.0
292,17247,0.0
297,17247,0.0
298,17247,0.0
301,17247,0.0
302,17247,0.0
303,17247,0.0
306,17247,0.0
317,17247,0.0
324,17247,0.0
326,17247,0.0
327,17247,0.0
329,17247,0.0
330,17247,0.0
334,17247,0.0
336,17247,0.0
337,17247,0.0
338,17247,0.0
341,17247,0.0
345,17247,0.0
356,17247,0.0
357,17247,0.0
358,17247,0.0
361,17247,0.0
363,17247,0.0
364,17247,0.0
384,17247,0.0
385,17247,0.0
386,17247,0.0
387,17247,0.0
421,17247,0.0
463,17247,0.0
478,17247,0.0
519,17247,0.0
542,17247,0.0
544,17247,0.0
297,17274,0.0
445,17274,0.0
463,17274,0.0
544,17274,0.0
283,17289,0.0
289,17289,0.0
297,17289,0.0
326,17289,0.0
334,17289,0.0
337,17289,0.0
385,17289,0.0
386,17289,0.0
421,17289,0.0
478,17289,0.0
297,17302,0.0
297,17305,0.0
303,17305,0.0
306,17305,0.0
318,17305,0.0
364,17305,0.0
368,17305,0.0
375,17305,0.0
297,17309,0.0
334,17309,0.0
364,17309,0.0
368,17309,0.0
384,17309,0.0
386,17309,0.0
394,17309,0.0
478,17309,0.0
542,17309,0.0
544,17309,0.0
297,17317,0.0
463,17317,0.0
480,17317,0.0
297,17346,0.0
41,17368,0.0
83,17368,0.0
88,17368,0.0
101,17368,0.0
102,17368,0.0
104,17368,0.0
105,17368,0.0
139,17368,0.0
210,17368,0.0
251,17368,0.0
281,17368,0.0
285,17368,0.0
289,17368,0.0
292,17368,0.0
297,17368,0.0
298,17368,0.0
301,17368,0.0
302,17368,0.0
303,17368,0.0
305,17368,0.0
306,17368,0.0
315,17368,0.0
316,17368,0.0
317,17368,0.0
318,17368,0.0
322,17368,0.0
323,17368,0.0
326,17368,0.0
334,17368,0.0
338,17368,0.0
354,17368,0.0
363,17368,0.0
364,17368,0.0
393,17368,0.0
394,17368,0.0
395,17368,0.0
396,17368,0.0
398,17368,0.0
399,17368,0.0
519,17368,0.0
542,17368,0.0
544,17368,0.0
5,17383,0.0
27,17383,0.0
28,17383,0.0
47,17383,0.0
48,17383,0.0
52,17383,0.0
55,17383,0.0
60,17383,0.0
75,17383,0.0
86,17383,0.0
89,17383,0.0
105,17383,0.0
201,17383,0.0
210,17383,0.0
211,17383,0.0
216,17383,0.0
217,17383,0.0
265,17383,0.0
297,17383,0.0
301,17383,0.0
302,17383,0.0
303,17383,0.0
304,17383,0.0
317,17383,0.0
318,17383,0.0
322,17383,0.0
337,17383,0.0
345,17383,0.0
358,17383,0.0
386,17383,0.0
394,17383,0.0
395,17383,0.0
421,17383,0.0
431,17383,0.0
516,17383,0.0
524,17383,0.0
542,17383,0.0
544,17383,0.0
628,17383,0.0
763,17383,0.0
863,17383,0.0
1069,17383,0.0
1070,17383,0.0
1071,17383,0.0
1189,17383,0.0
1548,17383,0.0
297,17392,0.0
303,17392,0.0
385,17392,0.0
519,17392,0.0
210,17410,0.0
292,17410,0.0
297,17410,0.0
306,17410,0.0
356,17410,0.0
368,17410,0.0
392,17410,0.0
395,17410,0.0
407,17410,0.0
421,17410,0.0
478,17410,0.0
105,17421,0.0
297,17421,0.0
303,17421,0.0
407,17421,0.0
420,17421,0.0
431,17421,0.0
436,17421,0.0
447,17421,0.0
454,17421,0.0
463,17421,0.0
479,17421,0.0
480,17421,0.0
544,17421,0.0
631,17421,0.0
1690,17421,0.0
519,17432,0.0
28,17443,0.0
29,17443,0.0
196,17443,0.0
281,17443,0.0
292,17443,0.0
297,17443,0.0
301,17443,0.0
326,17443,0.0
330,17443,0.0
334,17443,0.0
345,17443,0.0
363,17443,0.0
364,17443,0.0
385,17443,0.0
386,17443,0.0
394,17443,0.0
463,17443,0.0
486,17443,0.0
542,17443,0.0
544,17443,0.0
59,17449,0.0
105,17449,0.0
297,17449,0.0
189,17473,0.0
288,17473,0.0
289,17473,0.0
292,17473,0.0
296,17473,0.0
297,17473,0.0
330,17473,0.0
356,17473,0.0
364,17473,0.0
385,17473,0.0
386,17473,0.0
421,17473,0.0
445,17473,0.0
463,17473,0.0
483,17473,0.0
485,17473,0.0
486,17473,0.0
542,17473,0.0
544,17473,0.0
297,17489,0.0
297,17490,0.0
104,17512,0.0
297,17512,0.0
326,17512,0.0
368,17512,0.0
28,17519,0.0
40,17519,0.0
41,17519,0.0
47,17519,0.0
51,17519,0.0
91,17519,0.0
105,17519,0.0
135,17519,0.0
139,17519,0.0
196,17519,0.0
210,17519,0.0
233,17519,0.0
287,17519,0.0
291,17519,0.0
297,17519,0.0
298,17519,0.0
301,17519,0.0
303,17519,0.0
315,17519,0.0
317,17519,0.0
334,17519,0.0
337,17519,0.0
345,17519,0.0
363,17519,0.0
364,17519,0.0
366,17519,0.0
386,17519,0.0
463,17519,0.0
491,17519,0.0
519,17519,0.0
524,17519,0.0
542,17519,0.0
544,17519,0.0
52,17529,0.0
73,17529,0.0
105,17529,0.0
139,17529,0.0
192,17529,0.0
201,17529,0.0
274,17529,0.0
277,17529,0.0
281,17529,0.0
285,17529,0.0
287,17529,0.0
288,17529,0.0
289,17529,0.0
291,17529,0.0
292,17529,0.0
297,17529,0.0
298,17529,0.0
301,17529,0.0
302,17529,0.0
303,17529,0.0
304,17529,0.0
306,17529,0.0
326,17529,0.0
329,17529,0.0
330,17529,0.0
331,17529,0.0
356,17529,0.0
360,17529,0.0
364,17529,0.0
385,17529,0.0
386,17529,0.0
394,17529,0.0
395,17529,0.0
413,17529,0.0
421,17529,0.0
463,17529,0.0
478,17529,0.0
519,17529,0.0
542,17529,0.0
543,17529,0.0
544,17529,0.0
1189,17529,0.0
1269,17529,0.0
1331,17529,0.0
1935,17529,0.0
105,17551,0.0
139,17551,0.0
297,17551,0.0
298,17551,0.0
392,17551,0.0
395,17551,0.0
407,17551,0.0
423,17551,0.0
426,17551,0.0
445,17551,0.0
454,17551,0.0
463,17551,0.0
469,17551,0.0
478,17551,0.0
480,17551,0.0
485,17551,0.0
517,17551,0.0
519,17551,0.0
544,17551,0.0
106,17553,0.0
297,17553,0.0
363,17553,0.0
364,17553,0.0
368,17553,0.0
373,17553,0.0
283,17580,0.0
297,17580,0.0
326,17580,0.0
356,17580,0.0
386,17580,0.0
297,17584,0.0
334,17584,0.0
421,17584,0.0
27,17590,0.0
28,17590,0.0
33,17590,0.0
36,17590,0.0
40,17590,0.0
139,17590,0.0
201,17590,0.0
216,17590,0.0
217,17590,0.0
222,17590,0.0
235,17590,0.0
236,17590,0.0
249,17590,0.0
297,17590,0.0
301,17590,0.0
302,17590,0.0
317,17590,0.0
319,17590,0.0
320,17590,0.0
334,17590,0.0
524,17590,0.0
297,17591,0.0
386,17591,0.0
416,17591,0.0
423,17591,0.0
431,17591,0.0
445,17591,0.0
454,17591,0.0
463,17591,0.0
472,17591,0.0
27,17601,0.0
105,17601,0.0
189,17601,0.0
281,17601,0.0
283,17601,0.0
284,17601,0.0
288,17601,0.0
290,17601,0.0
292,17601,0.0
297,17601,0.0
298,17601,0.0
317,17601,0.0
326,17601,0.0
329,17601,0.0
330,17601,0.0
334,17601,0.0
336,17601,0.0
364,17601,0.0
368,17601,0.0
384,17601,0.0
385,17601,0.0
400,17601,0.0
478,17601,0.0
519,17601,0.0
527,17601,0.0
528,17601,0.0
542,17601,0.0
544,17601,0.0
105,17613,0.0
288,17613,0.0
290,17613,0.0
297,17613,0.0
298,17613,0.0
341,17613,0.0
364,17613,0.0
385,17613,0.0
386,17613,0.0
431,17613,0.0
454,17613,0.0
463,17613,0.0
469,17613,0.0
485,17613,0.0
519,17613,0.0
544,17613,0.0
281,17623,0.0
297,17623,0.0
383,17623,0.0
385,17623,0.0
519,17623,0.0
189,17631,0.0
292,17631,0.0
297,17631,0.0
306,17631,0.0
386,17631,0.0
401,17631,0.0
463,17631,0.0
485,17631,0.0
544,17631,0.0
297,17675,0.0
297,17703,0.0
334,17703,0.0
364,17703,0.0
369,17703,0.0
386,17703,0.0
297,17731,0.0
329,17731,0.0
330,17731,0.0
385,17731,0.0
386,17731,0.0
412,17731,0.0
421,17731,0.0
515,17731,0.0
518,17731,0.0
524,17731,0.0
168,17752,0.0
196,17752,0.0
297,17752,0.0
302,17752,0.0
303,17752,0.0
315,17752,0.0
485,17752,0.0
544,17752,0.0
1189,17752,0.0
1967,17752,0.0
1998,17752,0.0
189,17773,0.0
297,17773,0.0
394,17773,0.0
395,17773,0.0
421,17773,0.0
486,17773,0.0
542,17773,0.0
544,17773,0.0
8,17850,0.0
85,17850,0.0
86,17850,0.0
88,17850,0.0
89,17850,0.0
90,17850,0.0
98,17850,0.0
105,17850,0.0
106,17850,0.0
139,17850,0.0
167,17850,0.0
201,17850,0.0
204,17850,0.0
207,17850,0.0
208,17850,0.0
210,17850,0.0
297,17850,0.0
301,17850,0.0
303,17850,0.0
304,17850,0.0
316,17850,0.0
318,17850,0.0
321,17850,0.0
322,17850,0.0
324,17850,0.0
385,17850,0.0
463,17850,0.0
478,17850,0.0
524,17850,0.0
542,17850,0.0
544,17850,0.0
297,17858,0.0
52,17863,0.0
105,17863,0.0
297,17863,0.0
386,17863,0.0
412,17863,0.0
414,17863,0.0
297,17879,0.0
301,17879,0.0
303,17879,0.0
322,17879,0.0
323,17879,0.0
542,17879,0.0
544,17879,0.0
266,17882,0.0
281,17882,0.0
290,17882,0.0
292,17882,0.0
297,17882,0.0
301,17882,0.0
302,17882,0.0
304,17882,0.0
330,17882,0.0
334,17882,0.0
337,17882,0.0
338,17882,0.0
354,17882,0.0
356,17882,0.0
363,17882,0.0
364,17882,0.0
368,17882,0.0
392,17882,0.0
421,17882,0.0
478,17882,0.0
517,17882,0.0
542,17882,0.0
544,17882,0.0
281,17895,0.0
297,17895,0.0
385,17895,0.0
394,17895,0.0
412,17895,0.0
444,17895,0.0
542,17895,0.0
5,17903,0.0
8,17903,0.0
76,17903,0.0
86,17903,0.0
88,17903,0.0
203,17903,0.0
205,17903,0.0
208,17903,0.0
256,17903,0.0
297,17903,0.0
304,17903,0.0
475,17903,0.0
478,17903,0.0
542,17903,0.0
5,17939,0.0
8,17939,0.0
48,17939,0.0
50,17939,0.0
104,17939,0.0
281,17939,0.0
289,17939,0.0
292,17939,0.0
297,17939,0.0
303,17939,0.0
310,17939,0.0
325,17939,0.0
329,17939,0.0
338,17939,0.0
385,17939,0.0
386,17939,0.0
393,17939,0.0
394,17939,0.0
395,17939,0.0
400,17939,0.0
401,17939,0.0
405,17939,0.0
421,17939,0.0
436,17939,0.0
483,17939,0.0
542,17939,0.0
544,17939,0.0
1933,17939,0.0
1993,17939,0.0
2026,17939,0.0
28,17940,0.0
292,17940,0.0
297,17940,0.0
394,17940,0.0
395,17940,0.0
486,17940,0.0
19,17956,0.0
101,17956,0.0
105,17956,0.0
139,17956,0.0
192,17956,0.0
201,17956,0.0
259,17956,0.0
281,17956,0.0
284,17956,0.0
289,17956,0.0
290,17956,0.0
291,17956,0.0
292,17956,0.0
296,17956,0.0
297,17956,0.0
303,17956,0.0
315,17956,0.0
321,17956,0.0
326,17956,0.0
329,17956,0.0
337,17956,0.0
338,17956,0.0
341,17956,0.0
345,17956,0.0
358,17956,0.0
364,17956,0.0
379,17956,0.0
384,17956,0.0
385,17956,0.0
386,17956,0.0
393,17956,0.0
394,17956,0.0
395,17956,0.0
412,17956,0.0
463,17956,0.0
478,17956,0.0
480,17956,0.0
517,17956,0.0
519,17956,0.0
542,17956,0.0
544,17956,0.0
545,17956,0.0
1058,17956,0.0
1489,17956,0.0
1507,17956,0.0
1508,17956,0.0
1509,17956,0.0
297,17969,0.0
281,17975,0.0
297,17975,0.0
364,17975,0.0
386,17975,0.0
519,17975,0.0
543,17975,0.0
297,17995,0.0
478,17995,0.0
4,18000,0.0
90,18000,0.0
297,18000,0.0
334,18000,0.0
407,18000,0.0
423,18000,0.0
425,18000,0.0
426,18000,0.0
466,18000,0.0
478,18000,0.0
27,18002,0.0
28,18002,0.0
297,18002,0.0
386,18002,0.0
88,18012,0.0
204,18012,0.0
292,18012,0.0
297,18012,0.0
337,18012,0.0
338,18012,0.0
383,18012,0.0
385,18012,0.0
386,18012,0.0
394,18012,0.0
395,18012,0.0
401,18012,0.0
407,18012,0.0
421,18012,0.0
426,18012,0.0
431,18012,0.0
436,18012,0.0
461,18012,0.0
463,18012,0.0
466,18012,0.0
470,18012,0.0
478,18012,0.0
479,18012,0.0
480,18012,0.0
483,18012,0.0
544,18012,0.0
33,18019,0.0
281,18019,0.0
292,18019,0.0
297,18019,0.0
298,18019,0.0
303,18019,0.0
345,18019,0.0
356,18019,0.0
364,18019,0.0
383,18019,0.0
385,18019,0.0
386,18019,0.0
394,18019,0.0
395,18019,0.0
400,18019,0.0
401,18019,0.0
421,18019,0.0
466,18019,0.0
478,18019,0.0
483,18019,0.0
485,18019,0.0
486,18019,0.0
542,18019,0.0
544,18019,0.0
1056,18019,0.0
1184,18019,0.0
1189,18019,0.0
1685,18019,0.0
33,18026,0.0
79,18026,0.0
105,18026,0.0
201,18026,0.0
297,18026,0.0
302,18026,0.0
303,18026,0.0
337,18026,0.0
386,18026,0.0
484,18026,0.0
297,18037,0.0
544,18037,0.0
297,18060,0.0
301,18060,0.0
303,18060,0.0
356,18060,0.0
49,18093,0.0
50,18093,0.0
59,18093,0.0
