member_id,user_licentiate_id
865877,"297,386"
868860,"544,542,297,303,301,139,106,201"
1556360,297
2982295,297
2994430,297
1101932,"281,297,289"
2672729,297
2423151,297
2747611,297
2934483,297
2658045,"297,386"
2786296,297
2867670,297
2406989,297
2776732,297
427744,"105,210,139,209,251,158,297,5,204"
587882,"1808,519"
2473299,"27,297,48,40"
2595733,297
2989267,"475,436,297,208"
2939623,297
2417774,297
2436327,297
2580956,297
2935781,297
585712,297
2241178,297
646518,"303,297"
1012293,"527,297,106,105"
2571701,"517,297"
2993563,"362,297,601,284"
2711681,297
2991315,297
2477764,297
2998083,297
2956723,297
1277689,"297,385"
2110947,297
2995342,297
496421,"386,544,337,297"
184003,"385,368,297,386"
2463051,"201,135,1182,139,106,318,1189,163,101,297,303"
2517808,297
2473340,297
414175,"292,289,297"
2751952,297
2682962,297
182871,"337,330,1485,335,386,334,297,326,329,385,336,338"
2961344,297
2422896,297
1382026,297
2457862,"297,334,329"
2852634,297
2980486,297
932841,297
1982804,"544,1904"
2952967,297
2410539,297
2214659,297
2149246,297
917987,"297,519"
2440441,297
2649752,297
2996530,297
2968319,297
2815459,297
2326569,297
261185,297
2933148,"385,297,979,400,1485,1498"
2558259,"281,297,945,286,516,1082,629,421,519"
908271,"392,519"
2817531,"297,297"
2605964,297
843752,"281,385,1436,368,297,1435"
2675218,297
1342416,"292,386,303,297,105"
2997548,297
2961382,297
2699461,297
2696870,297
2157917,"297,813,1865"
2508308,297
2340533,297
2042021,"400,401,346,1989,395,2024,517,2026,1993,515,492,514,508,329,1959,1306,392,341,1971,344,516,297,1540,394,393,521,494,349,1933,459,2025,326,1952,347,1966,523,1310,1940,348,1927,458,333,1946,306"
2954672,"1916,297,405"
2551418,297
2986774,297
2998860,297
2994703,297
2994514,297
994097,297
572403,297
2824731,"297,338"
2971433,"407,297,431"
2976247,297
2663450,297
2990687,297
2877300,297
440786,297
2993406,"297,297"
2998139,297
2992675,297
325197,297
917982,297
1693191,297
2749842,297
3000768,297
2666549,297
1232877,297
2968668,297
2659470,141
2458451,297
2996852,297
135448,297
2271414,364
1129226,297
864211,297
2448252,"334,336"
2456730,297
2997755,297
2746664,"297,306"
2954953,297
2632629,297
2789186,297
2995680,297
2001101,297
2860877,297
1548611,297
2311507,297
840503,297
2675066,297
1308990,297
2637783,297
2953842,297
1734687,297
2472641,297
2524792,501
1065828,"297,265"
2720719,"814,297,38,105,210,196,336,329,1297,76,1330,334,341"
640156,297
196270,297
2683255,297
2981410,1177
258617,"201,303,297"
302354,297
763688,297
2945904,297
2561936,"341,303,297"
1871559,297
2994254,297
2874646,297
2889707,"281,297,334"
1471657,"297,360"
2471188,297
1937154,297
893355,297
1100021,297
2982107,297
2698586,"201,297,135,306,303,139,318"
1059540,297
2210778,297
2987605,297
839631,297
2956559,297
2786707,297
2486950,297
2207462,"297,1190"
2676610,297
1633084,297
1807764,297
482498,297
2619742,297
2995629,297
2986353,297
2982145,297
2439588,297
3001013,297
2928059,297
1904324,297
2985838,297
2387846,297
2530257,297
2729594,297
1825419,"292,297"
1952541,"1184,297"
2995715,297
2647168,297
1852328,297
2940390,"7,210,208"
1943810,297
2586668,297
246364,"297,386"
2934866,"303,297"
2413623,297
2553851,297
2884693,297
2268980,"105,297"
2991638,297
3002469,"297,516"
2356024,297
2462487,297
2521111,297
2377674,"1085,1086,297,1090"
2719629,297
1266113,297
2994575,297
838112,297
2882919,297
272756,"364,297,334"
183175,"297,52,27"
2984426,297
2974525,297
2854981,297
2992583,"297,297"
483117,297
2032892,"297,303"
2969499,297
2967979,"303,297,516"
2746561,297
2560526,"860,483,297,1187"
2954226,297
2719557,297
1563020,297
2844327,297
2997365,297
1913944,297
1905491,297
2938917,297
460517,297
1440242,297
2823510,297
2836824,297
131270,297
12633,297
2622054,297
1796233,297
2975901,297
2962525,297
869698,"544,297"
2962029,297
2647687,297
2429074,297
2914280,297
2680050,297
2696566,297
416870,297
2933042,297
2787660,297
2389005,297
2760499,297
2931079,297
1208693,"292,284"
2907573,297
2976878,297
2717106,297
2990583,297
2919514,297
2748429,297
759270,"297,201,60"
2937934,297
2403804,297
1027608,"292,1936,341"
2980072,297
2993316,297
616805,"303,542,544,297"
2974072,297
2760967,297
279732,"297,303"
2897569,"297,385,910"
2664725,"1993,1936,297"
2669325,"297,364"
2794952,297
2974549,297
2938673,"297,303,323,324,1182,322,1185,1182,297,323,1185,303,322,324"
2988436,297
2797868,297
2962085,297
1121087,297
2957738,"40,334,32,332,27"
3000524,297
2787630,297
111229,368
2830923,297
2878551,297
1456215,297
951108,"297,1763"
886796,297
1035156,297
2604066,297
2861689,297
2366422,297
2361366,297
1667209,"366,297"
2267091,"297,386"
1759328,"59,105,1330,297,1187,330,1189,303"
2698189,297
2996495,297
2939918,297
277372,"478,544,167,301,297,139"
2764428,297
2596629,"89,2039,297"
2989374,297
598516,"421,303,297"
1963999,297
2962665,"297,201,303"
2991924,"297,297"
2398479,"959,297,1057"
2999594,297
1141271,297
1828867,297
2720204,297
2904727,297
2412634,297
1697226,"480,483,431,461,407,475,416,409,455,297"
1130844,297
2751251,297
2734436,297
2979518,297
706815,"368,297"
2936192,297
2772031,"321,297,322"
793906,"542,303,297"
2253751,"297,28"
2806949,297
2965480,297
111782,297
2880703,297
2915091,297
1481556,"297,478,483,542"
2918554,297
2701619,297
2989292,297
2955909,297
865923,"297,395"
2883074,297
2991808,297
2368939,297
2334623,297
3000611,297
2604411,"297,297,297"
2958720,"519,297"
2748074,297
2091150,"297,1993"
2114138,297
3000373,297
2986902,297
1605245,"297,298"
2726922,297
2980329,297
2580373,297
2519799,297
2777388,544
1081910,"330,297,384,1069"
2422654,297
2233203,297
2659559,297
942675,297
634389,"168,302,166,297,542,167,79,403,60,1182"
2861323,"297,946,341,334,358,386,385,357"
2839999,297
2086010,"386,297"
2570922,"1993,297,1935"
3000543,297
2990613,297
631168,297
2569620,297
2552986,297
2931731,297
2780186,297
1538262,297
2995135,297
2374336,"661,676,297,401"
2873369,"395,297,394,105"
2077424,"478,297"
2907052,297
2920239,297
1839456,297
419333,"297,544"
1082519,297
2788019,"939,421,900,281,297"
997036,297
2937671,297
2983160,297
2991697,297
2675008,297
2990588,297
2352325,297
2460970,297
2847403,"135,210,478,59,303,101,1192,139,105,297"
2727028,297
2983404,297
2669382,297
2524288,297
2924464,"1925,297,358,1158,357,1176"
3001245,297
2725932,297
2835532,297
2938131,"303,297"
2961601,297
1612336,297
2694461,297
2984896,297
2404151,297
1122773,385
2998964,297
148215,"1070,1372,1364,297,674"
2994934,297
266978,"297,368,1189"
2990026,297
2898941,297
2963425,"364,368,297"
2961086,297
1156497,"303,89,73,544,301,297,107"
839517,297
2988771,297
2994957,297
3000516,297
2964860,297
1431859,"368,297"
2970660,297
2466190,297
2960159,297
2844266,"236,297,222,221,201,852,1189"
774259,"297,542,544"
2821698,297
2963332,297
2992375,297
2980121,297
903541,297
1029486,"298,1935,517,297,1993"
497836,"544,297"
2971753,297
2968355,297
2997634,297
2975475,297
1637908,"318,139,303,297,201"
2749899,297
2989048,297
532980,"291,385,297"
2996639,"392,297,517"
2934091,297
2993312,297
1668195,297
2848166,297
133985,297
58345,"368,357,364"
2619102,"357,542,297"
1887637,297
2589414,"329,297,338,386"
2963405,297
2778300,"297,386,297,385,1429"
209168,"248,247,297"
2035899,"297,394,395"
140338,297
2704344,297
2311948,"297,958,1019,291"
2851653,"545,297"
2601263,297
2966919,297
2339478,297
2984711,297
338212,297
735167,297
848231,297
999205,297
687459,297
2926114,297
2948829,"201,519,79,1182,1189,316,1186,297,303"
1247820,"544,298,297"
2850133,297
2993093,364
2984937,297
2958653,297
1105342,"33,28,297"
2999109,297
415085,"297,291,421,385,536"
1129288,297
2063782,"1390,1391,1390,1391,1390,1391"
2497050,297
2925332,297
2983187,297
2996251,297
2396360,297
2938757,297
2993336,297
2885637,297
2789189,297
2988789,"1057,386,1061,1503,1500,1506"
2791608,"303,297"
2973947,297
2707462,297
2502207,"368,297"
2944291,297
177860,297
2498917,297
428632,297
1708974,297
2811926,297
148689,297
1093794,297
1018422,"297,289,542"
890693,"297,478,463"
1908135,297
2306983,297
3002019,297
2986800,297
301715,297
2451515,297
1403422,"150,297,204,207"
528198,"544,297"
2995969,297
2155843,297
1089959,"395,297,394"
2994213,297
2987257,297
1983722,297
1757455,"603,297"
2048446,"1508,284,281,910,1507,959,289,1057"
680874,"297,357,544,1935"
2994764,297
1751294,"297,1189"
2962468,297
902104,297
2931639,385
2771356,297
2997927,297
2978908,297
2972896,297
2879338,297
1800745,"364,297"
2425697,297
790876,"297,105"
2720615,297
2556559,297
1060797,"304,101,236,201,303,41,297"
2550200,297
2993397,297
1880515,297
2724950,297
1455024,297
2127064,297
2990642,297
2993482,297
379488,297
2992084,"297,297"
2352121,297
1713446,297
2763558,297
2991748,297
2576385,297
2977800,297
1769419,297
2945099,297
1150625,"358,297"
1882526,297
2994020,297
2568484,297
2412500,297
1885355,297
2251711,"602,297"
2670685,297
1214952,297
2970339,297
286640,"421,281,297"
701124,"401,400,297,394"
2253482,"297,210"
859795,297
2938449,297
2936709,297
2600773,297
763840,"297,301,542"
2736467,297
122168,297
2123702,297
2677839,297
2782744,"297,297"
2955184,297
2931338,297
1574269,297
2580075,"337,1223,338,297,329,1229"
2994857,297
2735020,297
1841703,"386,1229,1234,338,297,1231,1272,337,1224,328,1226,1262,334"
2511493,297
1193677,"297,1213,1069,1246,1242,337,1229,1216,289,1254,338,1272,329,1223,1250"
91109,"210,27,217,216,297,266"
2770996,"105,297"
2993222,"297,297"
2721399,297
2994869,297
621890,297
2959344,297
2984746,297
2804496,297
2968743,297
271565,297
1759802,"457,297"
2227193,301
2628868,297
2758331,297
2479449,297
2029086,297
2934802,297
2996052,297
2883314,297
2940175,297
2921891,297
2660751,"297,463"
2335333,"297,386,1069"
2385467,297
1872919,"297,303,139,210"
2852660,297
653881,"358,297"
1356100,297
2507104,297
2946122,297
2190635,297
1189044,"303,302,297"
2965885,297
2709404,297
2221620,"297,393"
2709465,297
2621274,297
2995677,297
2690009,297
940533,"297,394,281"
2209223,297
3002772,297
1857802,"1508,1507,297"
1012694,297
1526660,"297,360"
2811456,297
1200170,297
2876379,"263,303,297,105"
2980210,297
2976777,297
2379837,297
2215015,297
2307853,"297,1189,1189,297"
1795213,297
3002497,"297,106,89,236,201,235"
1906225,"297,447,1935,466"
1782758,297
2241265,297
2793851,297
2994597,297
1713252,297
1386759,297
2757652,297
477124,"297,303,101"
2571677,297
2266039,297
2848479,297
2878866,297
2642505,297
679509,"297,517"
2604213,297
329464,297
2316488,"297,338,337"
2219027,"1585,978,386,1916,297"
2943789,297
2807746,297
2935115,"368,281,1447,1024,292,1022,1070,1023"
2953058,297
2154687,297
3002040,297
2994563,297
2774455,297
2559397,297
324665,"297,1770"
2804303,297
2965033,297
1852293,297
2955316,297
1045151,"544,297"
2988995,297
2934499,297
2950203,297
2719033,297
1397131,297
2926615,297
1539889,297
2964900,"515,297"
2749956,297
2813580,297
2767553,"519,516,297"
2521599,297
503620,"297,542"
2965045,"1490,533,1023,1720,281,297,289"
2762216,297
517076,"140,198,135,236,201,544,274,303,297,315,105,102,304"
2378046,"297,395,394"
685274,"297,364"
943988,"369,368,297"
396055,297
2727998,297
2972871,297
2384676,297
2879125,297
135246,297
2972462,297
2337390,297
2230238,297
3001295,"1325,297"
2957661,297
610585,297
2286370,"910,297,289"
2062405,297
918824,"385,292,297"
794191,297
1670214,"297,365"
910965,297
559866,297
2602047,297
2736,297
2276611,"297,306,303"
2351082,"364,364,364"
737560,"394,297,281"
2933098,297
1199444,"297,6,7,209"
2782357,297
2997350,297
2983495,297
2935010,297
2464989,"167,586,583,139,297"
1411916,"297,356"
807545,297
2933729,"393,395,394,297,1184"
2677088,"297,303,166,1189,105,167,1937,139,943"
1193287,297
1886079,"519,516"
228207,"386,330,297,385,329,334,105,421,478,210,336"
1831437,297
1450066,"393,297"
2968100,297
2973535,297
444037,"297,1021"
2683113,297
939777,297
675082,297
2993687,297
518499,297
2763382,297
2969637,297
2778484,297
2432545,"139,317,297,1182,303,1194,322,1185"
964726,297
2545961,297
981710,"326,330,297"
2470950,"1552,1325,421,297,1904,1333"
2847787,297
2998205,"466,297"
2987222,297
2991814,"297,297"
2979814,"1184,297,519"
2789042,297
2879921,297
2995977,297
3001888,297
2964033,297
145072,297
3001042,"297,303"
2363651,"1397,1396,297,1395"
2975912,297
131365,"47,52,41,217,216,236,233,273,239,297"
2484191,297
1154103,"297,544"
2384193,297
2806986,297
168607,297
2650478,297
2643900,297
2414590,"105,301,297"
1533322,297
2714635,297
2559471,"386,297,1189,1182,1185"
704119,"315,303,302,297"
2279204,"386,297"
2997499,297
1701124,297
2995173,297
2820849,"210,306,297"
603979,297
1667367,"303,297,317,101,201,210,105"
2735369,297
2297430,297
2772956,297
2982740,297
1865705,297
1892168,297
2215696,297
1853333,"303,297,542"
2612035,"297,297"
1482974,297
2935111,"18,210,135,196,1194,297,105"
1783582,297
2835833,"519,297,522,516"
3001244,297
1284199,297
2976745,297
409627,"297,1189,844,303"
671696,297
1707677,"1184,297"
840002,"524,539,519,297,516"
2731359,297
2121090,364
2994568,297
2724839,297
2525502,297
2987925,297
2857294,297
2982928,297
3001836,297
111455,297
2407408,"297,544"
744233,"463,485"
1831034,"1507,1301,1716,1717,1508,297"
681423,"106,297"
2851356,297
2991870,"297,297"
2895054,"1023,297"
613181,"542,297,303"
1697242,297
3002743,297
2825207,297
614349,"265,101,7,105,1306,18,189,59,210,102,208,364,54,303,52,330,75,93,196,1325,341,297,209"
2816219,297
2910038,297
2986309,297
2997844,297
2995403,297
3000358,297
731083,297
2031852,297
2475127,297
2576433,297
891892,297
2333936,"303,542,297"
2352634,"200,105,478,297,139,318,266,860,483,140,201,303,421,210"
2710056,297
2844118,297
1986042,297
2821829,"1859,385,536,334"
2400897,297
939087,297
2128215,"1083,911,983,1087,958,286,1019"
2994840,297
2921233,297
2382879,"303,201,297"
2691627,297
2769513,297
1316533,"392,517,297"
2996779,297
2934389,297
2879183,297
2961965,297
2751067,297
2558393,297
39654,"297,519"
463679,"538,290"
800123,297
2579180,297
220698,297
1852967,297
2755796,"510,297"
1684018,297
2736032,297
2700752,"101,201,297"
2762572,297
2967116,297
1256113,297
2962175,297
2388784,"699,1413,366"
2832058,297
2990163,"135,303,139,297"
1227803,297
2992124,297
2955948,297
1828254,"1690,1723,463,1730,1727,1973,385,297"
806465,"297,356"
2981342,297
1093369,297
1890482,41
2965680,"303,297"
2977697,"1390,303,1023,297,940,900"
3000502,297
2729910,"784,297"
2237255,297
2993119,"297,297"
2554037,"1934,297"
712743,297
797907,"385,297"
2414482,297
2481520,297
713257,"297,527,516,525,522"
16081,297
156302,"297,49,47,201,52,317,322,302"
616240,"297,291,385,290"
2157114,297
501828,297
2689483,297
2961036,297
2730720,297
652099,297
101012,297
515026,297
2531492,297
2760745,"394,297,395"
184969,297
2987614,297
3002172,297
2995502,297
1998266,297
2155568,297
2307203,"1999,1976,297"
2515682,297
3002756,297
301506,303
2969451,297
2814071,297
2757380,297
740527,"519,297"
2969300,297
2529207,"504,522,297"
2165721,"297,421"
402339,364
2884342,297
2104311,"334,368,297,336"
1308871,297
1093386,297
653443,"297,386"
2195306,"297,1023,290"
70672,"88,7"
2789820,297
2917733,297
988343,297
2758106,297
2945426,297
2992400,297
578587,"217,235,233,297,28,216,236,40"
2103253,297
2996515,297
2468997,297
2958052,297
3001695,297
507586,297
2717993,297
2484727,297
1359167,"341,297,71,48,47,1333,386,542"
428154,297
2948528,"341,386,297"
286109,297
2509258,297
2967567,297
2954944,297
956897,"421,386,297"
2978674,297
2943316,297
1684741,297
2973681,297
1851913,"386,297,1503"
2798647,297
1464701,297
2972037,297
2978307,297
2998382,297
2396708,297
2880032,297
2920413,297
2703779,297
363954,"368,364"
2808867,297
2886239,297
2561826,"318,1187,297,303"
2990997,"297,105"
2484343,297
2664830,"517,392,297"
584774,"28,297,634"
459381,297
85587,297
1543476,297
2987452,297
2494797,297
1018232,297
2611584,297
2804457,297
1974110,297
757332,297
2911219,"1937,386,943,284,281,1084,542,297,90,1023"
970575,297
540998,"301,297,298"
2895679,297
2721939,297
2450980,297
2296633,297
2427546,297
781479,297
2971790,297
2985242,297
2986683,297
1074496,"364,1187,297,542,544,1189"
2984814,297
2999947,297
3000758,297
2459068,297
355103,297
2984473,297
756154,"297,281,356"
2697262,297
1527339,297
2984428,297
820666,297
2984931,297
368477,"297,1325"
416815,297
2787445,297
2937856,297
2976773,297
2403460,"297,542,303"
1970701,"297,298"
1846771,"1510,386,1509,297,1507"
2637008,297
1153454,297
182904,"542,52,544,297,28"
2561172,297
2999491,297
2424095,297
2904988,297
186063,297
799323,297
2810181,297
893134,297
2074618,297
2750102,297
2973247,297
2626372,"519,297"
2836102,297
2827865,"6,297,210"
1268703,297
2863547,297
2985024,"1936,1256,338,297"
630152,"297,105"
2735598,297
1247065,"7,297,364,210,75,71"
2648204,"919,297,583,1189,139,135,167,1361"
2959767,297
2805468,297
2991366,297
617111,"384,297,538"
2270273,297
1702585,"400,189,297"
2973128,297
941599,297
2532635,297
2984999,297
2993436,297
2989275,297
2994560,297
3001640,297
2375507,297
1029449,297
2404184,"297,368,368,297,297,368"
245709,"297,347"
2644299,297
700189,"386,297,292"
2503886,297
2155528,"334,297"
622594,"297,385"
410359,"88,297"
1848105,"1489,297"
2954492,297
2848129,297
2761920,"297,1069,358,357"
1918002,297
2991885,"297,297"
513893,297
2461699,297
2571365,297
2311592,297
1199589,297
1134592,297
2850270,297
2989991,297
1578063,"394,395,297"
2683100,"210,297"
1305321,297
2872901,297
2605540,297
2741200,297
2671614,297
2995705,297
2977196,297
2448476,"150,297,303"
2297680,360
855543,"385,281,297"
375338,"426,297"
2218829,"1314,297,1070,292"
2554658,297
2795179,297
2918141,297
2995761,297
2537538,297
2413245,"297,334,542"
2995260,297
2322104,297
2994591,297
2791997,"463,297"
1167917,"297,297,516,516,516,297"
2980778,297
2933704,"297,210"
778942,297
159742,297
1531221,297
408365,297
2954675,297
1976575,"1196,297,879,330,291,385"
883787,"297,386"
303672,297
2849047,297
1258440,297
1547540,297
1472507,"395,297"
2787696,"315,297,1189,303"
596287,"1585,297,385,1916,1734"
1841538,297
112405,"297,329,330"
2604923,297
1171327,"297,1184,201,139,318,106,303"
2978383,297
2950948,297
2953822,"360,297"
2913484,297
2884007,297
304358,297
1345337,"544,542,298,297"
80228,"297,386"
2346026,297
2393742,"519,1795,297"
2952291,"303,297"
2131563,297
1881697,"386,297"
2954818,297
578147,297
2223563,"297,303"
2645767,297
1987516,297
2732010,297
2980535,297
1869769,297
2764453,"297,303"
2999989,297
2976543,297
2655380,"303,201,1189,318,297"
2979810,297
2994127,297
2679940,297
1375485,297
2973009,297
1917376,297
2760617,297
2786060,297
2804870,297
2751735,297
2846337,297
2766225,297
2909515,"330,337,281,297"
2873831,297
2923204,297
579533,"201,318,135,297,306,303"
2742618,297
1226073,297
741565,297
319230,"292,289,421,910,1738"
498095,"395,394,364,297"
739240,"297,317,542"
2582416,"385,330,297"
2916204,"302,1189,297,303"
1567352,"517,297,392"
2900192,297
2968066,297
2885488,297
2998400,297
2579299,297
2740882,"297,303"
2874510,297
2959341,297
2988279,297
2957019,"105,297"
2940767,297
2991614,1070
281597,297
2786178,297
2769325,297
2977864,"386,297,764,246"
736929,297
2873898,"368,364,297,1936,363"
2823905,"297,478,1935,1993,479,976,421,1962,292,385"
2669573,297
2063879,297
229008,297
867968,"297,360,544"
2992895,"297,297"
2969965,"201,303,321,297,1185"
2937364,297
1312630,"542,301,297,544,48"
2428849,"949,297"
2088205,297
1073734,297
1536265,297
409846,297
2942785,297
736926,"544,297"
2967402,297
2252732,297
2130775,297
2336402,297
2926092,297
2691653,297
2605781,297
2677019,297
2810001,297
1087952,297
177304,"297,544"
2902031,297
2749210,297
2481872,297
358310,297
2991225,297
1942321,297
2981994,297
2998934,297
238623,297
2574522,297
2295460,"360,297"
2949875,297
2658043,297
2653068,368
2571460,297
2431141,"297,386,421"
2928713,297
2741243,297
2610875,297
2372291,297
2545283,297
2995328,297
921742,"540,538,297,301,542,544"
3000550,297
1971464,"428,297"
921803,"47,216,201,297,217"
2964617,297
792948,297
2558630,297
3000158,399
271210,297
2990730,"297,1935"
2479200,297
2632161,297
2874164,297
2389097,297
2980151,297
1042830,"106,209,158,297,291"
1825110,"201,297,48,217,216,233"
1437492,"544,297"
2976618,"478,386,977,297,1690"
711778,297
422324,297
765932,297
2995473,297
2983777,297
1674949,297
2523590,297
2856898,"517,392,1023"
1451879,"542,297"
2738220,297
2841796,297
2973031,297
2805888,297
2973243,297
2996702,297
3002380,297
581334,297
621190,"297,368,102,544,542,304"
2669797,297
2975965,297
1520960,297
2614404,297
2981109,297
2120333,297
2341785,297
1770123,"210,297"
2483095,297
2992388,"910,536,330,297"
963454,"386,483"
2813814,297
2720815,"1189,583,303,297,586"
2996110,"334,297,27,5"
2046008,"297,105,104,106"
2435243,297
282787,297
2825825,297
413104,297
962628,"386,542,544,297"
2851227,"1808,394,398,1539,395,297,393,400,329"
2326113,297
154451,"321,302,304,316,303,324,322,297,301,305,323,544"
562999,297
1637902,297
2693857,297
646044,297
2997421,297
2988144,297
2991603,297
2956185,"297,106,303"
1026508,297
2977861,297
373600,297
2351750,297
2992204,"297,297"
51839,297
2979587,297
2425554,"392,517,297"
2804576,297
2653907,297
564309,"297,385,544,288"
2781156,"297,18,5,210,209,41,248,38,55"
2176834,"201,168,105,135"
2892315,297
2686937,297
2848019,297
827982,"297,385,281"
234219,297
2981102,297
2954789,297
3001188,297
2278747,"385,297"
1606340,"297,516"
2898824,297
116088,297
2996068,297
2540853,297
3001091,297
2872978,297
2301984,297
2920847,297
2977954,297
1579877,"266,274,297,200,303"
2772017,297
1912091,"266,297,291,303"
2999591,297
2976602,297
2109598,297
2571621,"334,297,329"
3002427,297
2710606,297
1738203,"1690,105,348,101,5,395,1607,297,863,210,421,88,205"
1897892,"386,334,1226,329,337,297"
2535110,297
2999518,"303,315"
2967748,297
2990991,"40,297"
2921073,"516,297"
2814345,297
2995976,297
2779279,297
2823199,297
1927178,"297,1681"
232564,297
2996882,297
1371137,"544,297,302,303,301,315"
2820678,297
2789225,297
2993886,"297,1024"
2980973,297
2879128,297
2971569,297
2493721,297
2997144,297
2976838,"1849,533,297"
2677344,297
1825281,297
2975626,"392,517"
430692,297
1030746,"519,516,297,515"
2865995,297
2969661,297
2454648,297
1133336,"544,395,519,517,297"
1082206,"52,52,52,1187"
2491444,"329,860,297,337,303"
2394561,"385,297"
2945047,"1936,297,517,1490,392"
2727173,297
2479819,"297,301,139,317,303,1182,322,1194,201,1185,79"
1555111,"297,519"
1676808,297
2845682,297
2944069,297
2413059,105
2992220,"921,420,1057"
1179720,297
115891,"201,90,297,210"
1964421,"518,1818,519"
359559,364
2972294,297
2638688,297
2832548,"322,1186,1182,303,201"
1832796,297
2881121,"297,303"
1104060,"297,544,305,302,322"
2412522,"1390,368,297,366"
2796386,297
2124020,297
2697442,297
2090103,"297,330"
2343515,297
2936754,297
2982095,297
2083060,297
2993805,297
1983512,297
1835688,297
2627861,297
1874551,"364,297"
2027798,297
2683272,"525,516,943,297,901"
583086,"297,105,76"
124633,"105,297,210"
2668592,297
2222375,491
2647547,297
444200,"167,139,106,297,301"
1166186,297
2980854,297
584933,297
989382,"304,79,105,303,297,85,302"
2155687,"105,201,198,297,139"
2744852,297
1153389,297
2970024,"542,303,201,1189,364"
553580,"249,297,75"
2855411,297
2996365,297
186441,"297,539,364,290"
2998600,297
724075,519
2817730,"297,57"
310538,297
2911061,297
2701975,297
2527398,297
1999407,"516,297"
2349326,297
2995406,297
127878,297
2707635,"519,297"
1160946,"318,297,139,1553"
3001730,297
2977880,"297,303"
2970089,297
2144056,297
2444860,297
1703584,"1937,491,297"
2276516,297
404055,297
1235989,297
2337709,"386,297,281"
1995304,297
2987885,297
2975466,297
2431646,297
2972642,297
2984106,297
462434,"40,297,544,27"
1051262,297
2971904,297
529033,"281,401,297"
2079310,"1904,297"
2984919,"281,1976,1993"
2839190,297
331619,297
2019587,297
2213068,297
881780,"297,542"
2896927,297
790256,297
2817863,297
2083524,297
2993207,"297,297"
2008440,297
2732196,297
2868108,297
2211146,297
2474415,"297,303"
1949892,297
2211265,"392,297,517"
2071512,297
2483146,297
2292672,"334,329,326,297"
2531374,297
2698977,297
2651515,297
2998977,297
798431,297
558777,"375,542,297"
2967487,297
1444314,"286,281,297"
2992119,"297,297"
2816817,297
667737,297
1552295,297
2616526,297
2110343,297
1348500,297
413947,"297,366"
2863185,297
2698708,"297,1189"
2281855,"1189,322,334,317,860,303,368,90,814,336,106,139,859,304,199,196,297,76,324,201,105,100,198,323,1185"
1385041,"910,364,297,1023,1349,1069"
2992751,297
1295290,"297,210"
2749081,297
2965554,297
954891,"483,297"
514900,"297,544"
1807181,297
2777757,297
2956378,297
2772779,297
2224233,297
2947796,297
1058286,"534,291,297"
2633513,297
2936621,297
2658937,297
2986630,297
2637172,"316,303,297,1182,322"
2451159,"301,297"
2973345,297
2969669,297
2739299,297
1797197,"297,421,330"
801133,297
3000288,297
1717249,"303,297"
1155757,"303,297"
189647,"301,297,201,28,303,316,306,41,302"
2707652,"28,297"
2355382,"544,1189,542"
438513,297
716595,297
1860103,"332,337,334,297"
1981909,297
2130843,"297,939,303"
2993708,297
1562783,297
2766864,297
1547757,297
2987178,297
2995054,"1189,297"
2959729,297
619681,"395,297,534,394"
2367313,544
2626110,297
940337,"386,291,297"
2261900,"105,297"
2997467,297
2720657,297
3001604,"603,33,297,1184"
425909,297
1551264,"105,210,297"
1892698,"542,207,297"
1867342,297
2996219,297
2771906,"297,210"
2527469,297
2767036,"1189,1187,297,303"
2999310,297
2832733,297
902557,"297,301"
1815640,297
2933949,297
2973059,297
275717,"297,291"
2994197,297
1102107,"483,297,423"
3002778,297
2538660,297
2883048,"297,297"
2911717,"910,297"
2388352,"517,392,297"
2202997,297
364549,"480,463,297"
2955043,297
780163,"297,526,528"
2192958,"365,366,363"
2946520,297
1256304,"105,297"
240986,297
2305928,"491,364,1905,297,303"
2894632,297
2937762,297
2981198,297
1175572,"366,297,365,363"
2222332,297
2880744,297
2428100,"517,392,1021,1936,297,1709"
2851148,297
2976171,"303,421,297"
2179742,297
2612012,297
666684,297
2935551,297
1060604,297
739792,297
2934699,"54,463,297"
2893795,297
1258089,"1761,297"
666424,"544,542,297"
2407252,384
2836752,297
2488639,297
2990656,297
1155249,"105,297,306"
1643421,"297,516"
1459052,"101,297,166,167,105"
2782685,297
2726714,297
2811195,"844,317,266,303,201,92,297"
2369017,297
331370,"281,289,297"
449521,"297,852,738"
2953349,"485,297,1693"
2679156,297
2099878,"75,76,203,6,210,209"
2549549,297
3000391,297
2959493,297
3000390,297
1827641,297
2336830,297
697905,"297,303,544,542"
1946025,"208,210,209,7,75,5,105,297,76"
1048693,"303,79,107,301,105,542,297,516,1790"
2135086,297
2968786,297
1459026,297
2700256,297
1226037,"297,292,421"
2722868,297
2997589,297
2750124,297
2956447,297
2599958,297
878901,297
2828512,297
2749904,"386,297"
1181765,297
1411699,"297,542"
2962956,297
3001017,297
890039,"385,297"
2870514,"297,421"
2957629,297
2995291,297
2407213,"360,297"
1750232,297
2862864,297
2126905,"298,297,1905"
764994,297
1792622,"386,297"
2540547,4
1882934,"1749,297,536,544"
2972457,297
1935327,"516,519"
2961709,297
2855947,297
2911366,"302,303,297,1182,317,939"
2416182,"334,386,297,1189"
2974237,297
2389890,297
2731916,297
910700,"356,139,544,302,297,152,542"
2554120,297
258106,"201,139,318"
2938041,297
2971833,297
