member_id,user_pref_id
1514193,44
1541639,26
1570989,13
1590467,"28,27"
1603683,"8,33,6,45,17,12,37,2,41,13,20,16,25,21,24,11,36,1,40,23,19,15,47,29,32,28,5,44,22,18,30,39,26,10,35,4,43,9,34,31,3,42,27,14,38,7,46"
1607459,"9,10,8"
1648178,27
1674710,40
1706916,1
1725555,"11,13"
1742390,22
1757304,23
1775402,8
1779552,"28,27"
1796058,22
1808742,30
1816059,13
1821835,16
1850225,28
1882406,
1941553,"13,10"
1969211,"17,16"
1977721,13
1984805,26
1998821,"14,13"
2010126,13
2015037,30
2022839,13
2076387,18
2101675,"13,11"
2120168,44
2123340,"14,13"
2176597,"11,13"
2179938,23
2183195,13
2184169,15
2188957,13
2192036,25
2193769,13
2203113,22
2203454,"13,11"
2222212,33
2223040,11
2224748,45
2225714,13
2238709,43
2267886,4
2267949,11
2272455,14
2273611,22
2283564,34
2288104,11
2295438,"28,47,27"
2310368,"13,12"
2313800,4
2318594,"14,12,13"
2325104,13
2330350,33
2332983,24
2338785,42
2345292,27
2370551,13
2370644,"29,30,27,26"
2374590,27
2376297,27
2377572,40
2378538,16
2415091,47
2419932,22
2432406,1
2442456,23
2452273,23
2456986,1
2463204,43
2473839,14
2476021,26
2479411,40
2498386,38
2501172,"12,8"
2504800,4
2505063,28
2525775,23
2534139,"13,3,4"
2536083,13
2537147,22
2559962,28
2565448,27
2567055,"12,11,13"
2573291,22
2580440,16
2595710,40
2604894,14
2609374,43
2646517,15
2652536,20
2653855,1
2658595,12
2662591,15
2682832,24
2683515,"27,28"
2688007,9
2693665,23
2702367,20
2702791,13
2707364,1
2710619,"13,11"
2713190,13
2714973,32
2715821,40
2716232,"12,13"
2722690,23
2725267,13
2729983,23
2730264,13
2733541,23
2737781,13
2738928,14
2739626,14
2742078,13
2748016,11
2751269,40
2758473,"26,13"
2761755,13
2764790,7
2768421,"13,12,11,9,14"
2773636,27
2777759,40
2782377,11
2783025,27
2783555,13
2783781,1
2788295,17
2789061,13
2796800,13
2798025,"27,26,25"
2799168,13
2802985,9
2806384,14
2806456,13
2814105,23
2825461,23
2825831,28
2829835,13
2833584,33
2834055,"26,28,29,27"
2840264,7
2840959,40
2843413,"28,27"
2847689,"26,28,27"
2848184,13
2849180,19
2850142,"14,13"
2852588,13
2853411,"22,23"
2853849,1
2855473,13
2861965,47
2862747,40
2863404,37
2864796,22
2866143,27
2873131,13
2873132,22
2873164,12
2874985,"18,16"
2877435,27
2881366,13
2883310,37
2883829,13
2884338,13
2887264,15
2895343,13
2896741,11
2897514,1
2898557,45
2907147,40
2910088,21
2910516,20
2911623,21
2913004,39
2913362,34
2914535,"14,13"
2915215,9
2916470,"10,11"
2916669,22
2917180,22
2918827,43
2919416,46
2919424,25
2919774,13
2921855,23
2922346,23
2923141,13
2924399,"12,13"
2925837,13
2926732,13
2929950,42
2931352,"11,13"
2932289,40
2932447,42
2933751,13
2934910,14
2935548,17
2935923,47
2936352,27
2936746,"11,14,13"
2938469,"23,24"
2939313,14
2940560,33
2941366,13
2943173,8
2945026,13
2945241,27
2947556,27
2949101,37
2949441,14
2950564,38
2952758,7
2952886,42
2953611,22
2954886,21
2955963,15
2957235,1
2957940,23
2958824,13
2960033,13
2961918,40
2961941,44
2962154,13
2962789,27
2962980,13
2964165,26
2964721,13
2964842,1
2965920,14
2966515,15
2966549,14
2967923,27
2968186,13
2968256,"26,14,11,12,27,13,28"
2968269,"12,26,8,29,25,24,30,23,22,28,14,11,21,27,10,9,13"
2968686,14
2968826,14
2968913,28
2969107,28
2969726,27
2969913,23
2970925,21
2971641,47
2971887,"23,21"
2971946,"12,8"
2971949,13
2972442,7
2974508,23
2974916,29
2974931,40
2974960,12
2975606,13
2976117,41
2976151,47
2976975,9
2978032,37
2978726,12
2979203,14
2979739,28
2980338,22
2980360,40
2980711,9
2981216,1
2981327,43
2983080,43
2983217,"14,27"
2984195,13
2984494,34
2984611,21
2984838,21
2985423,17
2985709,"19,13"
2986081,28
2986092,13
2986317,4
2986633,35
2986829,25
2987064,13
2987457,3
2987594,11
2988005,1
2988267,18
2988633,"13,1"
2988896,41
2988923,27
2989062,34
2989105,11
2989285,13
2989407,10
2989505,11
2989647,27
2989780,27
2989812,27
2989913,9
2989986,24
2990023,13
2990066,5
2990115,27
2990139,34
2990142,13
2990175,13
2990225,4
2990271,13
2990299,13
2990311,13
2990407,13
2990471,26
2990520,13
2990531,23
2990661,34
2990672,27
2990704,13
2990951,11
2990959,13
2991302,27
2991367,13
2991385,27
2991441,1
2991530,47
2991571,12
2991606,27
2991627,10
2991632,46
2991651,14
2991714,40
2991801,14
2991911,19
2991998,23
2992027,11
2992058,28
2992062,
2992072,1
2992125,14
2992134,9
2992171,47
2992213,20
2992215,25
2992246,12
2992280,1
2992340,13
2992387,13
2992393,23
2992477,34
2992507,27
2992572,4
2992642,38
2992716,13
2992743,13
2992804,40
2992805,13
2993011,17
2993172,12
2993173,13
2993176,42
2993253,"13,11"
2993264,13
2993265,13
2993385,13
2993454,11
2993544,37
2993571,4
2993586,13
2993597,13
2993607,44
2993694,
2993736,13
2993751,11
2993771,13
2993784,1
2993801,4
2993819,45
2993868,35
2993887,11
2993955,12
2993964,35
2994019,4
2994040,13
2994077,13
2994136,23
2994155,1
2994201,23
2994211,"27,28,25"
2994338,1
2994348,24
2994360,27
2994376,13
2994392,26
2994417,4
2994468,23
2994479,41
2994498,13
2994538,23
2994576,34
2994581,27
2994594,14
2994832,23
2994843,45
2994949,40
2994997,13
2995051,1
2995102,14
2995180,9
2995203,46
2995208,12
2995233,"25,29,37,28,33,26,34,27"
2995254,22
2995326,34
2995341,14
2995398,34
2995498,13
2995517,13
2995523,13
2995585,45
2995590,16
2995621,11
2995651,26
2995673,33
2995881,22
2995898,13
2995922,9
2995925,20
2996031,13
2996112,27
2996116,4
2996205,"13,11,14"
2996263,10
2996296,47
2996315,3
2996340,26
2996356,13
2996374,21
2996387,13
2996397,27
2996442,13
2996524,11
2996677,13
2996745,43
2996841,31
2996880,40
2996952,11
2997001,13
2997982,7
2998042,4
2998044,12
2998118,11
2998171,34
2998220,14
2998274,1
2998373,13
2998447,40
2998454,22
2998533,23
2998610,13
2998656,12
2998670,47
2998749,44
2998772,28
2998792,
2998814,11
2998861,13
2998962,13
2999072,4
2999077,6
2999126,8
2999194,5
2999224,13
2999295,13
2999377,27
2999388,17
2999474,13
2999637,28
2999786,14
2999895,37
2999907,40
2999915,13
2999924,13
3000185,"13,11,12"
3000244,17
3000254,36
3000261,23
3000366,46
3000384,27
3000557,1
3000563,14
3000601,4
3000617,31
3000629,13
3000643,9
3000685,22
3000716,34
3000745,1
3000773,13
3000777,7
3000823,12
3000873,43
3000941,10
3000986,29
3000992,21
3001034,35
3001178,13
3001216,13
3001231,40
3001306,40
3001347,14
3001403,34
3001445,13
3001460,13
3001473,23
3001510,13
3001553,27
3001584,27
3001590,27
3001633,12
3001645,23
3001693,13
3001779,9
3001855,4
3001895,13
3001917,13
3001933,12
3001942,40
3001979,13
3002085,13
3002177,13
3002243,28
3002282,7
3002328,34
3002386,28
3002394,12
3002452,13
3002473,7
3002544,20
3002611,11
3002630,13
3002680,28
3002729,2
2997912,22
2997970,13
2997988,27
2997994,13
2998018,13
2998024,11
2998028,43
2998041,40
2998063,13
2998141,14
2998338,37
2998368,13
2998391,20
2998429,1
2998463,12
2998682,27
2998707,12
2998812,"8,12"
2998968,13
2999037,13
2999216,13
2999218,27
2999239,13
2999261,9
2999301,26
2999401,35
2999419,22
2999461,40
2999519,27
2999585,35
2999647,13
2999654,1
2999723,13
2999743,42
2999799,13
2999850,33
2999894,1
2999972,13
3000009,11
3000110,13
3000125,12
3000134,18
3000157,13
3000169,43
3000200,2
3000227,1
3000234,1
3000293,31
3000308,40
3000577,21
3000597,14
3000610,13
3000670,14
3000703,1
3000726,23
3000733,23
3000747,28
3000827,17
3000875,3
3000925,27
3000940,13
3000982,22
3001093,5
3001121,47
3001138,14
3001194,23
3001195,13
3001280,27
3001285,
3001320,19
3001409,28
3001416,41
3001500,33
3001513,21
3001612,21
3001663,40
3001677,13
3001726,35
3001734,27
3001752,6
3001885,40
3001936,"23,21"
3001975,4
3001996,37
3002030,13
3002031,3
3002066,22
3002089,45
3002095,5
3002103,9
3002104,4
3002152,3
3002154,10
3002229,
3002254,39
3002301,10
3002309,5
3002350,45
3002355,13
3002538,13
3002547,40
3002556,43
3002607,41
3002631,14
3002662,39
3002665,14
3002681,32
3002701,13
3002715,4
3002760,27
3002785,10
3002818,40
12633,34
131270,13
135448,"11,13"
183175,18
196270,12
246364,"40,44"
258617,"30,27"
272756,"14,13"
279732,34
302354,22
325197,20
416870,24
440786,"13,12"
460517,12
482498,"33,37,42,12,17,27,36,40,23,24,32,22,20,29,47,25,21,8,39,30,28,35,46,34,31,43,38,26"
483117,"41,40"
572403,"8,12"
616805,9
637283,46
640156,"47,46,43,42,44,40,45,41"
655617,8
735289,27
748354,"13,14"
759270,"8,12,11,14,10,9,13"
763688,13
822927,27
838112,"14,13,1"
839631,20
840503,43
864211,40
869698,3
881573,1
893355,28
894913,13
917982,7
966296,13
994097,24
1019703,10
1027608,40
1059540,10
1065828,13
1100021,1
1121087,"32,37,31,34,33"
1129226,1
1189940,"9,13,8,11,10"
1208693,1
1232877,"14,13"
1246663,13
1253629,23
1254362,27
1266113,"37,36"
1308990,20
1440242,19
1471657,13
1548611,27
1560633,"12,8,11,14,10,13,9"
1563020,13
1633084,14
1637137,13
1693191,"29,26,28"
1734687,11
1796233,1
1802899,"27,23,1,40,28,26,13"
1807764,3
1825419,1
1852328,10
1856919,12
1871559,27
1904324,13
1905491,13
1913944,"28,27"
1937154,28
1943810,27
1952541,1
2001101,34
2014770,13
2014848,47
2018231,13
2032892,14
2039939,14
2042021,"4,36,16,8,40,12,44,20,23,19,28,7,39,11,43,24,27,3,35,26,22,18,32,15,47,31,25,21,10,42,1,33,29,6,38,14,46,5,37,2,34,13,45,9,41,30,17"
2054995,13
2098308,13
2157917,33
2201546,13
2207462,8
2210778,13
2222590,13
2226701,14
2265721,27
2267637,"13,11"
2268980,"21,23"
2271414,"11,13"
2280583,15
2288462,25
2311507,13
2339811,44
2340533,38
2356024,14
2377674,43
2387846,43
2389005,11
2389816,10
2403804,"27,28,26,40,13,14"
2404062,40
2406535,"14,13"
2408886,13
2410116,20
2413623,33
2414112,47
2429074,13
2439588,41
2448252,13
2448559,13
2449930,11
2456730,11
2458451,40
2460579,1
2462487,20
2471188,27
2472641,20
2486950,22
2487364,23
2507147,23
2508308,7
2521111,27
2524792,28
2530257,15
2534431,13
2551418,13
2552421,23
2553851,28
2556693,13
2559033,13
2560526,11
2561936,28
2586668,"28,27,29,25,26,30"
2596460,27
2619742,34
2620309,27
2622054,4
2632629,1
2637783,"27,28"
2646555,27
2647168,11
2647687,12
2659470,14
2663450,"12,8"
2664725,22
2666549,14
2666835,13
2668382,1
2668984,12
2669325,"27,26"
2675066,8
2676610,10
2680050,13
2683255,16
2685730,7
2693201,40
2696566,42
2697165,32
2698586,34
2706743,4
2717106,6
2719557,1
2719629,12
2720153,23
2720719,"14,13,12"
2729414,18
2729594,"21,23"
2746561,40
2746664,"28,27"
2748429,23
2749842,16
2752606,"13,14"
2760499,30
2760967,12
2762065,13
2769935,13
2786707,1
2787630,22
2787660,13
2789186,27
2794952,4
2797868,27
2807621,28
2820594,"13,12"
2823166,"26,23"
2823510,14
2824731,47
2830933,14
2831636,11
2836824,27
2841252,4
2841643,47
2842543,13
2844327,"27,28"
2851288,1
2852157,46
2854614,34
2854981,2
2855871,22
2856075,8
2856847,41
2860877,33
2863312,13
2865799,18
2873940,34
2874646,36
2877300,20
2882919,"28,27"
2884693,44
2888280,40
2889707,12
2897569,"40,43"
2898439,45
2899680,20
2900518,13
2901855,22
2902949,1
2904838,13
2907573,8
2912528,13
2914280,33
2915348,22
2919514,"13,11"
2921414,2
2928059,"4,14"
2930209,27
2931079,37
2931178,10
2933042,"12,13"
2933123,23
2934374,12
2934866,14
2937934,27
2938673,11
2938917,14
2939821,11
2940238,23
2940390,4
2943184,16
2945904,1
2946441,23
2947277,"13,12,11"
2948017,27
2948581,8
2951366,14
2953842,4
2954226,42
2954672,"29,26,27"
2954892,13
2954953,34
2955097,24
2956218,23
2956559,27
2956853,24
2957738,13
2958780,13
2959377,27
2962029,"38,27"
2962085,13
2962117,23
2962194,19
2962334,40
2962409,27
2962525,34
2964413,34
2964457,34
2964623,13
2964639,13
2965838,46
2966836,14
2967979,34
2968068,47
2968668,2
2969499,"20,15"
2969549,28
2971433,"12,13"
2974072,35
2974525,27
2974549,23
2975901,23
2976080,28
2976247,"14,13"
2976318,27
2976488,40
2976796,13
2976878,28
2977081,2
2977304,13
2977393,2
2978385,24
2980072,23
2980239,19
2980662,27
2980673,1
2981310,26
2981316,2
2981410,13
2981817,40
2982092,21
2982107,13
2982145,"23,21"
2982786,13
2983665,9
2983977,6
2984426,22
2985021,13
2985838,41
2986332,40
2986353,13
2986502,4
2986587,34
2986696,13
2986774,"13,11"
2986785,4
2987401,13
2987511,34
2987605,3
2988018,34
2988436,41
2988763,29
2988804,46
2988816,13
2988837,13
2988838,11
2988843,14
2988904,14
2989214,14
2989525,28
2989654,11
2989685,16
2989907,46
2989978,26
2989989,13
2989997,27
2990019,13
2990121,35
2990128,22
2990457,10
2990548,13
2990578,40
2990583,"11,13,14,12"
2990585,23
2990602,23
2990649,27
2990687,11
2990713,11
2990825,23
2990841,7
2990842,8
2990859,13
2990902,13
2990906,13
2991061,7
2991105,33
2991137,44
2991177,15
2991241,13
2991273,40
2991456,13
2991473,13
2991587,23
2991601,1
2991638,13
2991682,13
2991729,12
2991736,23
2991747,13
2991762,13
2991805,33
2991830,8
2991970,13
2992045,11
2992148,15
2992150,13
2992256,14
2992344,8
2992386,4
2992583,1
2992675,40
2992734,13
2992745,40
2992789,27
2992809,1
2992836,13
2992839,14
2992843,27
2992872,13
2992880,14
2992909,23
2992946,26
2992960,23
2993019,13
2993064,4
2993117,21
2993179,13
2993234,4
2993262,26
2993287,
2993316,8
2993406,14
2993409,12
2993422,13
2993492,46
2993505,47
2993522,47
2993610,28
2993611,24
2993614,14
2993797,28
2993821,44
2993901,23
2994032,13
2994149,13
2994250,13
2994254,27
2994290,23
2994337,47
2994342,45
2994514,"10,9,11"
2994528,12
2994547,22
2994575,24
2994703,1
2994777,28
2994820,13
2994839,9
2994881,13
2994882,13
2994965,13
2995002,27
2995024,26
2995063,23
2995072,11
2995129,13
2995171,8
2995238,23
2995275,28
2995500,28
2995507,
2995606,42
2995618,27
2995629,9
2995648,47
2995667,21
2995680,20
2995715,"11,13"
2995838,12
2995932,13
2995942,28
2995999,32
2996043,
2996057,27
2996151,14
2996165,23
2996270,15
2996274,13
2996304,12
2996425,23
2996469,27
2996470,4
2996512,13
2996565,13
2996577,31
2996599,23
2996725,4
2996800,21
2996852,"27,26,28"
2996993,14
2997039,13
2997192,12
2997195,36
2997233,27
2997282,13
2997365,"12,8"
2997487,4
2997492,23
2997541,14
2997569,27
2997731,46
2997755,13
2997815,37
2997936,1
2998006,13
2998056,13
2998139,46
2998146,13
2998157,13
2998273,13
2998276,13
2998281,13
2998284,13
2998330,24
2998337,13
2998365,28
2998614,13
2998678,13
2998740,40
2998755,40
2998860,"13,11"
2998863,13
2998900,27
2998918,47
2998985,13
2999047,28
2999251,26
2999293,27
2999318,37
2999320,14
2999335,13
2999394,43
2999404,"28,27"
2999443,27
2999565,11
2999609,42
2999611,22
2999664,"9,10,14,13,12"
80228,16
112405,"13,1,40"
159742,22
160639,"14,13"
177304,28
229008,46
238623,26
271210,23
281597,"34,33"
303672,13
304358,"11,13"
319230,27
358310,13
375338,"13,11"
408365,37
409846,12
422324,14
498095,"14,13"
578147,20
579533,37
581334,"9,12,8,23,13,22,30,21,11,27,26,14,10,28,24,29,25"
596287,45
621190,"24,23"
686037,"19,17,22,16,21,30,10,26,12,28,11,23,25,8,13,20,15,29,9,24,18,27,14"
711778,"7,13"
714899,33
735207,7
736926,"8,12,11,14,10,6,13,9"
736929,27
739240,"7,4,9,8"
741565,22
765932,12
778942,"13,14"
792948,23
855543,9
867968,"13,11,14"
883787,13
921742,30
921803,5
942105,47
969242,27
1023541,"13,12"
1042830,7
1073734,"8,44,24,15,18,25,31,26,4,36,19,47,17,32,3,35,12,43,2,34,30,28,13,40,22,7,39,1,33,29,16,14,41,5,37,10,46,21,9,45,11,42,23,20,6,38,27"
1087952,"14,13"
1130776,24
1167917,23
1171327,23
1187606,34
1226073,34
1228448,27
1258440,"29,27"
1262683,27
1297850,13
1304758,
1312630,23
1345337,"14,13"
1346581,
1375485,"2,5,12,6,11,8,4,7,3,13,14"
1437492,22
1451879,1
1472507,13
1520960,"3,4"
1526060,43
1531221,13
1536265,"14,13,11,12"
1547540,13
1567352,23
1598017,20
1674949,"13,14"
1686253,12
1770123,1
1825110,1
1841538,12
1869769,11
1881697,"43,47,46,42,40,45,44,41"
1917376,11
1929181,1
1942321,4
1947495,9
1969682,27
1971464,"28,27"
1976575,1
1985900,27
1987516,"11,14,13"
2063879,46
2064139,20
2088205,13
2094284,13
2100127,24
2120333,40
2130775,13
2131563,"23,13"
2143435,27
2159760,8
2184340,4
2200173,1
2217128,13
2218829,40
2223563,43
2252732,13
2258012,27
2295460,13
2297680,35
2316862,4
2322104,40
2329852,42
2336402,29
2341785,28
2346026,22
2354363,9
2372291,38
2372733,13
2373031,14
2378433,13
2387003,23
2389097,47
2393742,"14,13"
2406213,13
2407181,10
2409812,"14,13"
2413245,"13,11"
2428849,17
2431141,13
2442434,"33,28"
2448476,22
2474734,23
2475524,22
2478779,"28,27"
2479200,8
2481872,27
2483095,"40,47,24"
2506445,13
2523590,34
2537538,23
2545283,23
2549713,1
2554658,11
2558630,"11,9,12,8,13"
2571460,13
2574522,22
2579299,15
2580401,13
2582416,"14,13"
2583029,35
2599760,"26,40,13,34,43,33,12,44,42,28,23,41,11,22,14,27"
2601165,8
2604923,16
2605781,41
2610875,1
2614404,8
2632161,27
2645767,13
2647872,23
2653068,13
2655258,12
2655380,4
2658043,27
2662103,13
2669573,27
2669797,13
2677019,40
2679940,15
2691653,12
2705321,13
2712768,13
2727222,11
2728127,28
2732010,27
2733320,10
2733933,27
2738220,"28,27"
2738719,13
2740882,34
2741243,32
2742618,9
2744685,13
2749210,"13,11,12"
2751735,13
2760617,27
2764453,17
2766225,9
2769325,26
2786060,13
2786178,"13,14"
2787696,8
2791997,23
2795179,15
2795367,39
2795997,14
2803090,14
2803569,18
2803728,13
2804870,"14,13"
2805758,"27,24,28"
2805888,20
2806413,38
2810001,40
2812778,1
2822400,9
2823905,13
2825689,34
2833818,18
2835457,28
2837748,47
2841796,23
2841929,1
2842287,13
2843624,13
2846337,"13,4"
2849047,23
2853760,27
2856898,1
2859284,11
2867597,27
2869289,37
2873831,29
2873898,27
2874164,6
2874510,23
2879990,29
2882100,13
2884007,"29,27"
2884688,"9,12,8,14,22,11,7,19,10,13"
2885276,"26,13,23,28,14,27"
2885488,"27,25,26"
2885966,34
2887470,10
2896324,40
2899428,13
2900192,"23,21"
2902031,11
2904610,14
2909515,13
2911337,34
2912207,13
2913484,15
2916204,"14,13"
2918141,13
2922308,35
2923204,27
2926092,9
2928578,28
2928713,"14,11,13"
2930443,17
2932146,13
2933704,"25,26,27"
2935278,34
2937364,19
2940767,"14,13"
2942785,"12,13"
2943872,13
2946413,13
2947633,"27,28"
2948098,13
2948966,42
2949511,9
2949774,11
2949875,13
2950443,6
2950535,8
2950948,1
2952291,24
2953822,13
2954675,44
2954818,40
2954987,14
2956610,42
2957019,24
2957483,13
2959321,11
2959341,28
2960175,23
2964380,43
2964444,28
2964617,12
2964826,"13,11"
2965211,4
2965348,13
2965931,23
2966504,5
2967360,45
2967402,4
2968066,22
2968356,27
2969721,28
2969965,24
2970120,11
2970637,13
2970886,13
2971018,"11,13"
2971644,43
2972389,27
2972886,32
2972973,23
2973009,1
2973031,"27,29"
2973243,13
2973391,"13,11"
2974404,13
2975096,15
2975761,38
2975965,1
2976390,13
2976543,12
2976618,"16,40,13,17"
2977196,"26,47,28,27,25"
2977864,"33,37"
2978383,23
2979155,7
2979785,3
2979810,34
2980151,7
2980535,27
2980578,13
2980778,"23,24"
2981109,34
2981758,11
2981994,"27,40,34,28,43,35,42,41,26"
2982323,23
2982382,28
2982757,45
2982905,23
2983286,31
2983667,12
2983777,20
2984191,27
2984202,34
2984261,17
2984330,41
2985542,18
2985674,13
2985729,13
2986035,13
2986242,6
2986262,30
2986296,34
2986445,41
2987229,20
2987412,7
2987447,23
2987895,40
2988279,40
2988987,14
2989180,"13,11"
2989516,13
2989667,27
2989686,47
2989751,14
2989761,13
2989824,1
2989866,13
2989944,27
2989950,47
2989962,13
2990071,1
2990072,28
2990265,23
2990341,7
2990363,13
2990461,13
2990504,4
2990633,29
2990692,40
2990730,1
2990764,13
2990865,40
2990981,13
2990989,13
2991001,14
2991078,28
2991081,13
2991106,10
2991116,13
2991144,23
2991158,10
2991225,37
2991229,30
2991352,23
2991372,7
2991378,19
2991426,33
2991428,3
2991492,14
2991527,11
2991532,26
2991599,14
2991614,47
2991621,11
2991626,6
2991663,27
2991743,23
2991754,13
2991772,12
2991773,42
2991807,13
2991852,13
2991859,4
2991955,23
2991971,23
2992018,40
2992019,1
2992236,34
2992245,13
2992336,29
2992388,43
2992408,27
2992454,31
2992504,27
2992532,13
2992603,1
2992652,13
2992767,13
2992895,"27,31"
2992901,23
2992928,15
2993008,
2993013,28
2993104,13
2993121,13
2993158,14
2993181,23
2993187,44
2993286,43
2993310,13
2993407,27
2993410,"27,28"
2993420,27
2993445,28
2993531,4
2993565,13
2993710,22
2993719,27
2993757,13
2993855,28
2994127,13
2994138,23
2994193,11
2994272,4
2994317,27
2994321,23
2994332,13
2994467,12
2994492,23
2994496,20
2994591,11
2994635,13
2994672,23
2994743,13
2994774,13
2994894,27
2994895,27
2994939,11
2995082,27
2995104,34
2995220,13
2995260,40
2995328,13
2995334,28
2995380,28
2995455,30
2995473,33
2995512,13
2995761,46
2995777,27
2995790,23
2995801,4
2995823,13
2996018,23
2996173,28
2996191,13
2996197,26
2996203,8
2996232,34
2996243,40
2996286,27
2996289,14
2996344,1
2996531,1
2996553,13
2996681,14
2996702,26
2996711,13
2996815,10
2996905,13
2996936,27
2997010,7
2997084,1
2997220,24
2997254,44
2997277,20
2997295,43
2997353,13
2997427,13
2997445,10
2997460,13
2997653,29
2997910,11
2997911,13
2997954,1
2998031,15
2998034,2
2998198,35
2998322,13
2998400,43
2998410,23
2998499,13
2998691,23
2998714,13
2998904,13
2998932,4
2998934,25
2773,"11,14,13,12"
16081,"13,11,12"
70672,"13,14,47"
85587,"29,6,5,26,3,28,27"
98820,"10,11,13"
101012,22
144962,46
156302,15
182904,"9,8,11"
184969,12
186063,"27,28"
234718,43
245709,"13,9,14,8,12,11,10"
286109,"29,27"
297910,"40,4,26,23,11,27,13,42,28,14"
301506,14
355103,"14,13"
363954,14
368477,"14,41,40,44,13,43,12,11,42"
402339,"11,14,13,12"
410359,27
416815,"15,25,18,24,32,3,35,31,13,40,17,22,4,36,7,39,19,6,38,2,34,30,8,26,12,5,37,1,33,21,9,16,14,47,28,20,10,27,23,11,29"
428154,"23,40,28,14,11,44,12,27,26,13,43"
459381,8
501828,10
507586,7
513893,"38,27,13"
515026,"13,11"
524434,11
539336,"22,13"
540998,"11,14,13,12"
578587,19
584774,40
616240,13
617111,"11,13"
622594,"12,11,14,13"
630152,20
652099,12
653443,"17,16"
700189,4
712743,10
713257,1
740527,10
756154,26
757332,39
781479,"12,11,14,13"
797907,13
799323,14
806465,1
820666,"12,14,11,9,8,13"
893134,"7,10,11,14,13,9,12,8"
941599,"5,37,17,9,41,13,45,21,24,20,29,8,40,12,44,25,28,4,36,27,23,19,1,33,16,32,26,22,11,43,2,34,7,39,30,15,47,6,38,3,35,14,46,10,42,31,18"
956897,1
970575,34
988343,34
1015184,4
1018232,27
1029449,22
1048333,"11,13"
1074496,"14,13,11"
1084714,13
1093369,"12,11,8,13"
1093386,46
1134592,4
1153454,27
1155141,13
1199589,"28,27,26,20,33,37"
1226411,15
1227803,8
1247065,23
1256113,28
1268703,"45,40,42"
1305321,44
1308871,13
1359167,21
1464701,4
1488969,27
1527339,1
1543476,46
1558263,13
1573089,27
1578063,13
1684741,13
1702585,40
1828254,11
1846771,20
1848105,37
1851913,"13,12"
1890482,45
1906352,2
1918002,23
1970701,38
1974110,2
1998266,"47,27"
2074618,15
2077303,13
2103253,1
2104311,40
2155528,"13,14,12"
2155568,1
2157114,27
2165721,"11,13,12"
2187979,13
2195306,23
2237255,33
2259939,45
2270273,15
2296633,33
2306442,13
2307203,13
2311592,"13,40,27"
2315349,33
2327426,23
2343176,13
2349394,36
2372677,1
2373274,"14,13"
2375507,23
2388784,13
2396708,13
2403460,12
2404184,14
2405128,14
2405212,3
2406875,13
2414482,1
2424095,2
2425512,27
2427546,26
2436229,9
2450980,"23,18"
2459068,8
2460011,13
2461699,3
2468997,1
2481520,12
2484343,27
2484727,46
2486807,27
2494797,"23,21"
2501450,13
2503886,11
2509258,21
2511664,13
2515682,1
2516540,13
2525942,13
2529207,"13,14"
2531492,13
2532635,13
2553419,13
2554037,"8,12"
2559315,1
2561172,24
2561826,"40,13,14"
2571365,15
2605540,29
2611469,1
2611584,26
2626372,13
2629276,27
2637008,23
2641662,40
2643362,47
2644299,34
2648204,15
2653077,12
2663364,13
2664830,12
2671614,27
2676812,13
2683100,"29,27"
2689483,12
2691010,1
2697262,27
2700752,2
2702478,23
2703779,"44,40"
2712153,"11,13"
2713342,"13,14"
2717993,19
2721939,34
2728923,13
2729910,23
2730720,13
2735598,33
2739516,14
2741200,4
2749490,34
2750102,13
2753128,27
2757380,14
2758106,"14,35,13,34,27,37,28"
2760745,33
2761920,13
2762572,35
2764787,12
2771114,1
2777630,27
2787445,38
2789820,42
2796029,13
2798647,13
2804457,20
2805468,"27,28"
2808867,11
2810181,1
2814071,8
2827865,7
2831004,8
2832058,"14,13"
2836102,23
2837200,1
2839296,22
2839761,"23,9,43,33,3,37,7,13,47,26,12,46,15,32,2,36,6,27,30,22,29,25,11,45,19,8,42,18,28,14,35,5,20,31,1,16,39,41,24,21,38,40,34,4,17,10,44"
2839810,13
2848129,30
2849889,4
2850270,13
2852119,1
2853127,28
2855636,9
2859320,23
2859998,40
2863547,41
2872901,8
2876673,13
2879577,13
2880032,11
2881394,24
2881971,34
2884342,40
2886239,21
2890080,14
2891266,13
2894794,13
2895679,40
2895907,27
2903837,38
2904988,"13,12"
2909123,13
2911219,34
2911436,13
2912106,27
2912380,30
2913820,35
2917733,33
2918382,43
2920413,1
2922169,10
2922417,20
2931809,12
2932335,14
2933199,19
2937856,"11,13"
2940309,"40,41"
2940528,47
2940750,1
2941388,11
2941743,14
2943316,"14,12"
2943516,33
2945426,15
2945982,15
2946000,40
2948528,40
2948985,13
2949100,33
2949777,11
2950816,4
2951069,3
2954492,"28,27"
2954944,"16,17"
2955948,23
2957273,33
2957331,10
2958052,3
2958232,13
2958580,13
2959038,24
2959699,13
2959767,1
2960897,13
2961036,1
2962175,2
2962408,13
2962928,36
2964938,13
2964989,15
2965680,28
2966126,12
2967071,27
2967116,"24,23"
2967213,22
2967337,15
2967567,14
2967702,10
2968725,20
2969273,1
2969300,"14,13"
2969451,"13,14"
2971702,14
2971790,17
2971835,26
2972037,"27,13,25,10,26,11,12,28"
2973128,24
2973159,23
2973247,"12,13"
2973681,43
2973796,12
2974645,40
2975503,22
